,dates,rank,book_name,author,genre,hour,minute
11,2019-11-28,12,하기 싫은 일을 하는 힘,홍주현,성공/삶의자세,13,20
0,2019-11-28,1,해리 포터 시리즈,조앤.K.롤링,영미소설,13,40
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,13,40
2,2019-11-28,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,13,40
3,2019-11-28,4,50부터는 인생관을 바꿔야 산다,사이토 다카시,성공/삶의자세,13,40
4,2019-11-28,5,가재가 노래하는 곳,델리아 오언스,영미소설,13,40
5,2019-11-28,6,일의 기쁨과 슬픔,장류진,한국소설,13,40
6,2019-11-28,7,제왕업,메이위저/zipcy,중국 소설,13,40
7,2019-11-28,8,드래곤 라자,이영도,국내 판타지 소설,13,40
8,2019-11-28,9,트렌드 코리아 2020,김난도,마케팅/세일즈,13,40
9,2019-11-28,10,나는 농담으로 과학을 말한다,오후,과학일반,13,40
10,2019-11-28,11,초격차,권오현,경영일반,13,40
11,2019-11-28,12,타이탄의 도구들,티모시 페리스,성공/삶의자세,13,40
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,14,0
1,2019-11-28,2,해리 포터 시리즈,조앤.K.롤링,영미소설,14,0
2,2019-11-28,3,제왕업,메이위저/zipcy,중국 소설,14,0
3,2019-11-28,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,0
4,2019-11-28,5,90년생이 온다,임홍택,경제일반,14,0
5,2019-11-28,6,일의 기쁨과 슬픔,장류진,한국소설,14,0
6,2019-11-28,7,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,14,0
7,2019-11-28,8,죽여 마땅한 사람들,피터 스완슨,영미소설,14,0
8,2019-11-28,9,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,14,0
9,2019-11-28,10,피를 마시는 새,이영도,국내 판타지 소설,14,0
10,2019-11-28,11,드래곤 라자,이영도,국내 판타지 소설,14,0
11,2019-11-28,12,트렌드 코리아 2020,김난도,마케팅/세일즈,14,0
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,14,20
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,14,20
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,14,20
3,2019-11-28,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,20
4,2019-11-28,5,트렌드 코리아 2020,김난도,마케팅/세일즈,14,20
5,2019-11-28,6,일의 기쁨과 슬픔,장류진,한국소설,14,20
6,2019-11-28,7,제왕업,메이위저/zipcy,중국 소설,14,20
7,2019-11-28,8,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,14,20
8,2019-11-28,9,죽여 마땅한 사람들,피터 스완슨,영미소설,14,20
9,2019-11-28,10,지금 바로 돈 버는 기술,김정환(창업다마고치),마케팅/세일즈,14,20
10,2019-11-28,11,이기적 유전자,리처드 도킨스,자연과학,14,20
11,2019-11-28,12,나는 농담으로 과학을 말한다,오후,과학일반,14,20
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,14,40
1,2019-11-28,2,일의 기쁨과 슬픔,장류진,한국소설,14,40
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,14,40
3,2019-11-28,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,40
4,2019-11-28,5,90년생이 온다,임홍택,경제일반,14,40
5,2019-11-28,6,하버드 상위1퍼센트의 비밀,정주영,성공/삶의자세,14,40
6,2019-11-28,7,죽음을 사랑한 소년,안드레아스 그루버,독일 소설,14,40
7,2019-11-28,8,죽여 마땅한 사람들,피터 스완슨,영미소설,14,40
8,2019-11-28,9,드래곤 라자,이영도,국내 판타지 소설,14,40
9,2019-11-28,10,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,14,40
10,2019-11-28,11,나는 농담으로 과학을 말한다,오후,과학일반,14,40
11,2019-11-28,12,트렌드 코리아 2020,김난도,마케팅/세일즈,14,40
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,15,0
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,15,0
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,15,0
3,2019-11-28,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,0
4,2019-11-28,5,일의 기쁨과 슬픔,장류진,한국소설,15,0
5,2019-11-28,6,제왕업,메이위저/zipcy,중국 소설,15,0
6,2019-11-28,7,에이트,이지성,성공/삶의자세,15,0
7,2019-11-28,8,트렌드 코리아 2020,김난도,마케팅/세일즈,15,0
8,2019-11-28,9,돈의 감각,이명로,경제일반,15,0
9,2019-11-28,10,초격차,권오현,경영일반,15,0
10,2019-11-28,11,영어회화 100일의 기적,문성현,일반영어,15,0
11,2019-11-28,12,죽여 마땅한 사람들,피터 스완슨,영미소설,15,0
0,2019-11-28,1,90년생이 온다,임홍택,경제일반,15,20
1,2019-11-28,2,해리 포터 시리즈,조앤.K.롤링,영미소설,15,20
2,2019-11-28,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,20
3,2019-11-28,4,에이트,이지성,성공/삶의자세,15,20
4,2019-11-28,5,가재가 노래하는 곳,델리아 오언스,영미소설,15,20
5,2019-11-28,6,죽여 마땅한 사람들,피터 스완슨,영미소설,15,20
6,2019-11-28,7,제왕업,메이위저/zipcy,중국 소설,15,20
7,2019-11-28,8,직지,김진명,한국소설,15,20
8,2019-11-28,9,일의 기쁨과 슬픔,장류진,한국소설,15,20
9,2019-11-28,10,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,15,20
10,2019-11-28,11,나는 농담으로 과학을 말한다,오후,과학일반,15,20
11,2019-11-28,12,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,15,20
0,2019-11-28,1,90년생이 온다,임홍택,경제일반,15,40
1,2019-11-28,2,가재가 노래하는 곳,델리아 오언스,영미소설,15,40
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,15,40
3,2019-11-28,4,에이트,이지성,성공/삶의자세,15,40
4,2019-11-28,5,일의 기쁨과 슬픔,장류진,한국소설,15,40
5,2019-11-28,6,타이탄의 도구들,티모시 페리스,성공/삶의자세,15,40
6,2019-11-28,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,40
7,2019-11-28,8,트렌드 코리아 2020,김난도,마케팅/세일즈,15,40
8,2019-11-28,9,죽여 마땅한 사람들,피터 스완슨,영미소설,15,40
9,2019-11-28,10,직지,김진명,한국소설,15,40
10,2019-11-28,11,하마터면 열심히 살 뻔했다,하완,에세이,15,40
11,2019-11-28,12,영어책 한권 외워봤니?,김민식,성공/삶의자세,15,40
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,16,0
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,16,0
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,16,0
3,2019-11-28,4,일의 기쁨과 슬픔,장류진,한국소설,16,0
4,2019-11-28,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,0
5,2019-11-28,6,제왕업,메이위저/zipcy,중국 소설,16,0
6,2019-11-28,7,직지,김진명,한국소설,16,0
7,2019-11-28,8,에이트,이지성,성공/삶의자세,16,0
8,2019-11-28,9,죽여 마땅한 사람들,피터 스완슨,영미소설,16,0
9,2019-11-28,10,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,16,0
10,2019-11-28,11,트렌드 코리아 2020,김난도,마케팅/세일즈,16,0
11,2019-11-28,12,겟 스마트,브라이언 트레이시,성공/삶의자세,16,0
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,16,20
1,2019-11-28,2,일의 기쁨과 슬픔,장류진,한국소설,16,20
2,2019-11-28,3,90년생이 온다,임홍택,경제일반,16,20
3,2019-11-28,4,해리 포터 시리즈,조앤.K.롤링,영미소설,16,20
4,2019-11-28,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,20
5,2019-11-28,6,에이트,이지성,성공/삶의자세,16,20
6,2019-11-28,7,직지,김진명,한국소설,16,20
7,2019-11-28,8,제왕업,메이위저/zipcy,중국 소설,16,20
8,2019-11-28,9,초격차,권오현,경영일반,16,20
9,2019-11-28,10,죽여 마땅한 사람들,피터 스완슨,영미소설,16,20
10,2019-11-28,11,돈의 감각,이명로,경제일반,16,20
11,2019-11-28,12,지금 바로 돈 버는 기술,김정환(창업다마고치),마케팅/세일즈,16,20
0,2019-11-28,1,90년생이 온다,임홍택,경제일반,16,40
1,2019-11-28,2,가재가 노래하는 곳,델리아 오언스,영미소설,16,40
2,2019-11-28,3,일의 기쁨과 슬픔,장류진,한국소설,16,40
3,2019-11-28,4,해리 포터 시리즈,조앤.K.롤링,영미소설,16,40
4,2019-11-28,5,초격차,권오현,경영일반,16,40
5,2019-11-28,6,죽여 마땅한 사람들,피터 스완슨,영미소설,16,40
6,2019-11-28,7,에이트,이지성,성공/삶의자세,16,40
7,2019-11-28,8,테메레르,나오미 노빅,영미소설,16,40
8,2019-11-28,9,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,40
9,2019-11-28,10,지금 바로 돈 버는 기술,김정환(창업다마고치),마케팅/세일즈,16,40
10,2019-11-28,11,제왕업,메이위저/zipcy,중국 소설,16,40
11,2019-11-28,12,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,16,40
0,2019-11-28,1,해리 포터 시리즈,조앤.K.롤링,영미소설,17,0
1,2019-11-28,2,가재가 노래하는 곳,델리아 오언스,영미소설,17,0
2,2019-11-28,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,0
3,2019-11-28,4,90년생이 온다,임홍택,경제일반,17,0
4,2019-11-28,5,일의 기쁨과 슬픔,장류진,한국소설,17,0
5,2019-11-28,6,트렌드 코리아 2020,김난도,마케팅/세일즈,17,0
6,2019-11-28,7,초격차,권오현,경영일반,17,0
7,2019-11-28,8,돈의 감각,이명로,경제일반,17,0
8,2019-11-28,9,직지,김진명,한국소설,17,0
9,2019-11-28,10,하마터면 열심히 살 뻔했다,하완,에세이,17,0
10,2019-11-28,11,죽여 마땅한 사람들,피터 스완슨,영미소설,17,0
11,2019-11-28,12,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,17,0
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,17,20
1,2019-11-28,2,해리 포터 시리즈,조앤.K.롤링,영미소설,17,20
2,2019-11-28,3,제왕업,메이위저/zipcy,중국 소설,17,20
3,2019-11-28,4,90년생이 온다,임홍택,경제일반,17,20
4,2019-11-28,5,일의 기쁨과 슬픔,장류진,한국소설,17,20
5,2019-11-28,6,직지,김진명,한국소설,17,20
6,2019-11-28,7,에이트,이지성,성공/삶의자세,17,20
7,2019-11-28,8,초격차,권오현,경영일반,17,20
8,2019-11-28,9,트렌드 코리아 2020,김난도,마케팅/세일즈,17,20
9,2019-11-28,10,나는 농담으로 과학을 말한다,오후,과학일반,17,20
10,2019-11-28,11,죽여 마땅한 사람들,피터 스완슨,영미소설,17,20
11,2019-11-28,12,하마터면 열심히 살 뻔했다,하완,에세이,17,20
0,2019-11-28,1,해리 포터 시리즈,조앤.K.롤링,영미소설,17,40
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,17,40
2,2019-11-28,3,가재가 노래하는 곳,델리아 오언스,영미소설,17,40
3,2019-11-28,4,직지,김진명,한국소설,17,40
4,2019-11-28,5,죽여 마땅한 사람들,피터 스완슨,영미소설,17,40
5,2019-11-28,6,일의 기쁨과 슬픔,장류진,한국소설,17,40
6,2019-11-28,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,40
7,2019-11-28,8,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,17,40
8,2019-11-28,9,나는 농담으로 과학을 말한다,오후,과학일반,17,40
9,2019-11-28,10,에이머스 데커 시리즈,데이비드 발다치,영미소설,17,40
10,2019-11-28,11,돈의 감각,이명로,경제일반,17,40
11,2019-11-28,12,테메레르,나오미 노빅,영미소설,17,40
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,18,0
1,2019-11-28,2,해리 포터 시리즈,조앤.K.롤링,영미소설,18,0
2,2019-11-28,3,90년생이 온다,임홍택,경제일반,18,0
3,2019-11-28,4,제왕업,메이위저/zipcy,중국 소설,18,0
4,2019-11-28,5,죽여 마땅한 사람들,피터 스완슨,영미소설,18,0
5,2019-11-28,6,나는 농담으로 과학을 말한다,오후,과학일반,18,0
6,2019-11-28,7,직지,김진명,한국소설,18,0
7,2019-11-28,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,0
8,2019-11-28,9,일의 기쁨과 슬픔,장류진,한국소설,18,0
9,2019-11-28,10,에이머스 데커 시리즈,데이비드 발다치,영미소설,18,0
10,2019-11-28,11,에이트,이지성,성공/삶의자세,18,0
11,2019-11-28,12,부의 인문학,브라운스톤,재테크/금융/부동산,18,0
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,18,20
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,18,20
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,18,20
3,2019-11-28,4,일의 기쁨과 슬픔,장류진,한국소설,18,20
4,2019-11-28,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,20
5,2019-11-28,6,제왕업,메이위저/zipcy,중국 소설,18,20
6,2019-11-28,7,직지,김진명,한국소설,18,20
7,2019-11-28,8,하마터면 열심히 살 뻔했다,하완,에세이,18,20
8,2019-11-28,9,영어책 한권 외워봤니?,김민식,성공/삶의자세,18,20
9,2019-11-28,10,나는 농담으로 과학을 말한다,오후,과학일반,18,20
10,2019-11-28,11,하기 싫은 일을 하는 힘,홍주현,성공/삶의자세,18,20
11,2019-11-28,12,사피엔스,유발 하라리,인문,18,20
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,18,40
1,2019-11-28,2,일의 기쁨과 슬픔,장류진,한국소설,18,40
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,18,40
3,2019-11-28,4,90년생이 온다,임홍택,경제일반,18,40
4,2019-11-28,5,죽여 마땅한 사람들,피터 스완슨,영미소설,18,40
5,2019-11-28,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,40
6,2019-11-28,7,나는 농담으로 과학을 말한다,오후,과학일반,18,40
7,2019-11-28,8,직지,김진명,한국소설,18,40
8,2019-11-28,9,트렌드 코리아 2020,김난도,마케팅/세일즈,18,40
9,2019-11-28,10,초격차,권오현,경영일반,18,40
10,2019-11-28,11,사피엔스,유발 하라리,인문,18,40
11,2019-11-28,12,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,18,40
0,2019-11-28,1,90년생이 온다,임홍택,경제일반,19,0
1,2019-11-28,2,가재가 노래하는 곳,델리아 오언스,영미소설,19,0
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,19,0
3,2019-11-28,4,나는 농담으로 과학을 말한다,오후,과학일반,19,0
4,2019-11-28,5,일의 기쁨과 슬픔,장류진,한국소설,19,0
5,2019-11-28,6,영어책 한권 외워봤니?,김민식,성공/삶의자세,19,0
6,2019-11-28,7,직지,김진명,한국소설,19,0
7,2019-11-28,8,넛지 Nudge,리처드 H. 탈러/카스 R. 선스타인,경제일반,19,0
8,2019-11-28,9,하마터면 열심히 살 뻔했다,하완,에세이,19,0
9,2019-11-28,10,제왕업,메이위저/zipcy,중국 소설,19,0
10,2019-11-28,11,사피엔스,유발 하라리,인문,19,0
11,2019-11-28,12,검사내전,김웅,정치/사회,19,0
0,2019-11-28,1,일의 기쁨과 슬픔,장류진,한국소설,19,20
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,19,20
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,19,20
3,2019-11-28,4,가재가 노래하는 곳,델리아 오언스,영미소설,19,20
4,2019-11-28,5,제왕업,메이위저/zipcy,중국 소설,19,20
5,2019-11-28,6,나는 농담으로 과학을 말한다,오후,과학일반,19,20
6,2019-11-28,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,20
7,2019-11-28,8,사피엔스,유발 하라리,인문,19,20
8,2019-11-28,9,죽여 마땅한 사람들,피터 스완슨,영미소설,19,20
9,2019-11-28,10,초격차,권오현,경영일반,19,20
10,2019-11-28,11,지금 바로 돈 버는 기술,김정환(창업다마고치),마케팅/세일즈,19,20
11,2019-11-28,12,하마터면 열심히 살 뻔했다,하완,에세이,19,20
0,2019-11-28,1,해리 포터 시리즈,조앤.K.롤링,영미소설,19,40
1,2019-11-28,2,가재가 노래하는 곳,델리아 오언스,영미소설,19,40
2,2019-11-28,3,직지,김진명,한국소설,19,40
3,2019-11-28,4,90년생이 온다,임홍택,경제일반,19,40
4,2019-11-28,5,영어책 한권 외워봤니?,김민식,성공/삶의자세,19,40
5,2019-11-28,6,제왕업,메이위저/zipcy,중국 소설,19,40
6,2019-11-28,7,지금 바로 돈 버는 기술,김정환(창업다마고치),마케팅/세일즈,19,40
7,2019-11-28,8,나는 농담으로 과학을 말한다,오후,과학일반,19,40
8,2019-11-28,9,부의 인문학,브라운스톤,재테크/금융/부동산,19,40
9,2019-11-28,10,트렌드 코리아 2020,김난도,마케팅/세일즈,19,40
10,2019-11-28,11,죽여 마땅한 사람들,피터 스완슨,영미소설,19,40
11,2019-11-28,12,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,40
0,2019-11-28,1,해리 포터 시리즈,조앤.K.롤링,영미소설,20,0
1,2019-11-28,2,가재가 노래하는 곳,델리아 오언스,영미소설,20,0
2,2019-11-28,3,90년생이 온다,임홍택,경제일반,20,0
3,2019-11-28,4,제왕업,메이위저/zipcy,중국 소설,20,0
4,2019-11-28,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,0
5,2019-11-28,6,죽여 마땅한 사람들,피터 스완슨,영미소설,20,0
6,2019-11-28,7,일의 기쁨과 슬픔,장류진,한국소설,20,0
7,2019-11-28,8,영어책 한권 외워봤니?,김민식,성공/삶의자세,20,0
8,2019-11-28,9,드래곤 라자,이영도,국내 판타지 소설,20,0
9,2019-11-28,10,테메레르,나오미 노빅,영미소설,20,0
10,2019-11-28,11,직지,김진명,한국소설,20,0
11,2019-11-28,12,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,20,0
0,2019-11-28,1,가재가 노래하는 곳,델리아 오언스,영미소설,20,20
1,2019-11-28,2,90년생이 온다,임홍택,경제일반,20,20
2,2019-11-28,3,해리 포터 시리즈,조앤.K.롤링,영미소설,20,20
